"Finished Good Code","Subcomponent Code","Subcomponent Quantity","Subcomponent Unit of Measure","Finished Good Quantity","Finished Good Unit of Measure","Position","Substitute For","Priority","Optional"
"GCC62315","GCC5743","24.00000","eaches","1.00000","cases","6","","","false"
"GCC62315","GCC6095","288.00000","eaches","1.00000","cases","7","","","false"
"GCC62315","GCC75963","5.76000","cases","1.00000","cases","8","","","false"
"GCC62315","GCC75964","6.04800","cases","1.00000","cases","9","","","false"
"GCC62315","GCC75966","5.76000","cases","1.00000","cases","10","","","false"
"GCC62315","GCC8285","4.00000","eaches","1.00000","cases","11","","","false"
"GCC62320","GCC0500","0.03330","eaches","1.00000","cases","1","","","false"
"GCC62320","GCC101248","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62320","GCC102431","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62320","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC62320","GCC5488","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62320","GCC5489","2.00000","eaches","1.00000","cases","6","","","false"
"GCC62320","GCC5490","6.00000","eaches","1.00000","cases","7","","","false"
"GCC62320","GCC5491","2.00000","eaches","1.00000","cases","8","","","false"
"GCC62320","GCC5492","1.00000","eaches","1.00000","cases","9","","","false"
"GCC62320","GCC5494","1.00000","eaches","1.00000","cases","10","","","false"
"GCC62320","GCC61902","2.66670","cases","1.00000","cases","11","","","false"
"GCC62320","GCC61903","2.66670","cases","1.00000","cases","12","","","false"
"GCC62328","GCC0500","0.02270","eaches","1.00000","cases","1","","","false"
"GCC62328","GCC100715","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62328","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62328","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC62328","GCC5962","12.00000","eaches","1.00000","cases","5","","","false"
"GCC62328","GCC75925","0.43200","cases","1.00000","cases","6","","","false"
"GCC62329","GCC0500","0.02270","eaches","1.00000","cases","1","","","false"
"GCC62329","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62329","GCC3737","0.00240","eaches","1.00000","cases","3","","","false"
"GCC62329","GCC5139","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62329","GCC5963","12.00000","eaches","1.00000","cases","5","","","false"
"GCC62329","GCC75926","0.43200","cases","1.00000","cases","6","","","false"
"GCC62330","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC62330","GCC101669","12.00000","eaches","1.00000","cases","2","","","false"
"GCC62330","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62330","GCC3138","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62330","GCC3737","0.00240","eaches","1.00000","cases","5","","","false"
"GCC62330","GCC70858","0.11040","cases","1.00000","cases","6","","","false"
"GCC62330","GCC76970","0.05520","cases","1.00000","cases","7","","","false"
"GCC62330","GCC77074","0.12000","cases","1.00000","cases","8","","","false"
"GCC62330","GCC8285","0.04080","eaches","1.00000","cases","9","","","false"
"GCC62346","GCC0500","0.25000","eaches","1.00000","cases","1","","","false"
"GCC62346","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62346","GCC3807","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62346","GCC3808","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62346","GCC3809","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62346","GCC3810","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62346","GCC3811","1.00000","eaches","1.00000","cases","7","","","false"
"GCC62346","GCC3812","2.00000","eaches","1.00000","cases","8","","","false"
"GCC62346","GCC3813","1.00000","eaches","1.00000","cases","9","","","false"
"GCC62346","GCC3814","6.00000","eaches","1.00000","cases","10","","","false"
"GCC62346","GCC61863","5.83340","cases","1.00000","cases","11","","","false"
"GCC62346","GCC61864","8.33330","cases","1.00000","cases","12","","","false"
"GCC62346","GCC61866","5.00000","cases","1.00000","cases","13","","","false"
"GCC62346","GCC61867","5.83340","cases","1.00000","cases","14","","","false"
"GCC62346","GCC61868","5.00000","cases","1.00000","cases","15","","","false"
"GCC62346","GCC7988","1.00000","eaches","1.00000","cases","16","","","false"
"GCC62350","GCC0500","0.06670","eaches","1.00000","cases","1","","","false"
"GCC62350","GCC101232","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62350","GCC101233","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62350","GCC101234","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62350","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC62350","GCC2561","3.00000","eaches","1.00000","cases","6","","","false"
"GCC62350","GCC2817","3.00000","eaches","1.00000","cases","7","","","false"
"GCC62350","GCC2895","0.26670","eaches","1.00000","cases","8","","","false"
"GCC62350","GCC2942","1.00000","eaches","1.00000","cases","9","","","false"
"GCC62350","GCC61422","3.00000","cases","1.00000","cases","10","","","false"
"GCC62350","GCC61423","1.50000","cases","1.00000","cases","11","","","false"
"GCC62350","GCC7956","2.00000","eaches","1.00000","cases","12","","","false"
"GCC62361","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC62361","GCC100297","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62361","GCC100298","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62361","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC62361","GCC6011","6.00000","eaches","1.00000","cases","5","","","false"
"GCC62361","GCC75976","0.24600","cases","1.00000","cases","6","","","false"
"GCC62362","GCC0500","0.03330","eaches","1.00000","cases","1","","","false"
"GCC62362","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62362","GCC4501","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62362","GCC5375","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62362","GCC5431","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62362","GCC6012","18.00000","eaches","1.00000","cases","6","","","false"
"GCC62362","GCC75976","0.25740","cases","1.00000","cases","7","","","false"
"GCC62373","GCC0500","0.16670","eaches","1.00000","cases","1","","","false"
"GCC62373","GCC4852","4.00000","eaches","1.00000","cases","2","","","false"
"GCC62373","GCC5387","8.00000","eaches","1.00000","cases","3","","","false"
"GCC62373","GCC5389","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62373","GCC5830","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62373","GCC5831","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62373","GCC5832","1.00000","eaches","1.00000","cases","7","","","false"
"GCC62373","GCC5833","5.00000","eaches","1.00000","cases","8","","","false"
"GCC62373","GCC6007","1.00000","eaches","1.00000","cases","9","","","false"
"GCC62373","GCC61857","4.16670","cases","1.00000","cases","10","","","false"
"GCC62373","GCC61862","1.66670","cases","1.00000","cases","11","","","false"
"GCC62373","GCC61864","5.83340","cases","1.00000","cases","12","","","false"
"GCC62373","GCC61866","2.50000","cases","1.00000","cases","13","","","false"
"GCC62373","GCC61868","2.50000","cases","1.00000","cases","14","","","false"
"GCC62373","GCC70959","1.94440","cases","1.00000","cases","15","","","false"
"GCC62373","GCC70960","0.83330","cases","1.00000","cases","16","","","false"
"GCC62374","GCC0500","0.02220","eaches","1.00000","cases","1","","","false"
"GCC62374","GCC102427","18.00000","eaches","1.00000","cases","2","","","false"
"GCC62374","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62374","GCC3737","0.00360","eaches","1.00000","cases","4","","","false"
"GCC62374","GCC4040","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62374","GCC4041","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62374","GCC4042","1.00000","eaches","1.00000","cases","7","","","false"
"GCC62374","GCC73037","0.36540","cases","1.00000","cases","8","","","false"
"GCC62376","GCC0500","0.02220","eaches","1.00000","cases","1","","","false"
"GCC62376","GCC102316","18.00000","eaches","1.00000","cases","2","","","false"
"GCC62376","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62376","GCC3737","0.00360","eaches","1.00000","cases","4","","","false"
"GCC62376","GCC4040","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62376","GCC4041","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62376","GCC4042","1.00000","eaches","1.00000","cases","7","","","false"
"GCC62376","GCC73038","0.36540","cases","1.00000","cases","8","","","false"
"GCC62377","GCC0500","0.02220","eaches","1.00000","cases","1","","","false"
"GCC62377","GCC100548","18.00000","eaches","1.00000","cases","2","","","false"
"GCC62377","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62377","GCC3737","0.00360","eaches","1.00000","cases","4","","","false"
"GCC62377","GCC4040","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62377","GCC4041","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62377","GCC4042","1.00000","eaches","1.00000","cases","7","","","false"
"GCC62377","GCC76850","0.14400","cases","1.00000","cases","8","","","false"
"GCC62377","GCC76853","0.08280","cases","1.00000","cases","9","","","false"
"GCC62377","GCC76970","0.11160","cases","1.00000","cases","10","","","false"
"GCC62380","GCC0456","0.00010","eaches","1.00000","cases","1","","","false"
"GCC62380","GCC101603","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62380","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62380","GCC4430","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62380","GCC77082","0.10200","cases","1.00000","cases","5","","","false"
"GCC62380","GCC8516","0.00250","eaches","1.00000","cases","6","","","false"
"GCC62381","GCC0500","0.00420","eaches","1.00000","cases","1","","","false"
"GCC62381","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62381","GCC4819","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62381","GCC5363","6.00000","eaches","1.00000","cases","4","","","false"
"GCC62381","GCC70951","0.07200","cases","1.00000","cases","5","","","false"
"GCC62384","GCC0500","0.00420","eaches","1.00000","cases","1","","","false"
"GCC62384","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62384","GCC4819","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62384","GCC5756","6.00000","eaches","1.00000","cases","4","","","false"
"GCC62384","GCC70955","0.07200","cases","1.00000","cases","5","","","false"
"GCC62389","GCC0500","0.03330","eaches","1.00000","cases","1","","","false"
"GCC62389","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62389","GCC4501","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62389","GCC5375","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62389","GCC5431","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62389","GCC6013","18.00000","eaches","1.00000","cases","6","","","false"
"GCC62389","GCC75978","0.25740","cases","1.00000","cases","7","","","false"
"GCC62390","GCC0500","0.02080","eaches","1.00000","cases","1","","","false"
"GCC62390","GCC100202","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62390","GCC100203","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62390","GCC102312","6.00000","eaches","1.00000","cases","4","","","false"
"GCC62390","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC62390","GCC3737","0.00120","eaches","1.00000","cases","6","","","false"
"GCC62390","GCC73037","0.19980","cases","1.00000","cases","7","","","false"
"GCC62390","GCC73038","0.15540","cases","1.00000","cases","8","","","false"
"GCC62396","GCC0500","0.00200","eaches","1.00000","cases","1","","","false"
"GCC62396","GCC3409","6.00000","eaches","1.00000","cases","2","","","false"
"GCC62396","GCC3587","3.00000","eaches","1.00000","cases","3","","","false"
"GCC62396","GCC4144","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62396","GCC4616","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62396","GCC4617","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62396","GCC4618","4.00000","eaches","1.00000","cases","7","","","false"
"GCC62396","GCC4619","1.00000","eaches","1.00000","cases","8","","","false"
"GCC62396","GCC4620","1.00000","eaches","1.00000","cases","9","","","false"
"GCC62396","GCC5974","1.00000","eaches","1.00000","cases","10","","","false"
"GCC62396","GCC61326","0.50000","cases","1.00000","cases","11","","","false"
"GCC62396","GCC61462","1.00000","cases","1.00000","cases","12","","","false"
"GCC62396","GCC61751","1.50000","cases","1.00000","cases","13","","","false"
"GCC62396","GCC62328","1.00000","cases","1.00000","cases","14","","","false"
"GCC62396","GCC62329","1.00000","cases","1.00000","cases","15","","","false"
"GCC62396","GCC63097","0.50000","cases","1.00000","cases","16","","","false"
"GCC62397","GCC0500","0.00540","eaches","1.00000","cases","1","","","false"
"GCC62397","GCC100893","6.00000","eaches","1.00000","cases","2","","","false"
"GCC62397","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62397","GCC2165","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62397","GCC3737","0.00120","eaches","1.00000","cases","5","","","false"
"GCC62397","GCC70858","0.06660","cases","1.00000","cases","6","","","false"
"GCC62397","GCC76010","0.07200","cases","1.00000","cases","7","","","false"
"GCC62397","GCC76931","0.07200","cases","1.00000","cases","8","","","false"
"GCC62397","GCC8285","0.02150","eaches","1.00000","cases","9","","","false"
"GCC62398","GCC0500","0.00540","eaches","1.00000","cases","1","","","false"
"GCC62398","GCC101629","6.00000","eaches","1.00000","cases","2","","","false"
"GCC62398","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62398","GCC2165","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62398","GCC3737","0.00120","eaches","1.00000","cases","5","","","false"
"GCC62398","GCC70077","0.07800","cases","1.00000","cases","6","","","false"
"GCC62398","GCC77075","0.07200","cases","1.00000","cases","7","","","false"
"GCC62398","GCC77083","0.06000","cases","1.00000","cases","8","","","false"
"GCC62398","GCC8285","0.02150","eaches","1.00000","cases","9","","","false"
"GCC62399","GCC0500","0.00540","eaches","1.00000","cases","1","","","false"
"GCC62399","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62399","GCC2165","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62399","GCC3737","0.00120","eaches","1.00000","cases","4","","","false"
"GCC62399","GCC3739N","6.00000","eaches","1.00000","cases","5","","","false"
"GCC62399","GCC76010","0.19200","cases","1.00000","cases","6","","","false"
"GCC62399","GCC8285","0.02150","eaches","1.00000","cases","7","","","false"
"GCC62418","GCC0500","0.07140","eaches","1.00000","cases","1","","","false"
"GCC62418","GCC2217","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62418","GCC3174","5.00000","eaches","1.00000","cases","3","","","false"
"GCC62418","GCC3485","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62418","GCC61831","0.12500","cases","1.00000","cases","5","","","false"
"GCC62418","GCC61832","0.12500","cases","1.00000","cases","6","","","false"
"GCC62418","GCC61864","1.00000","cases","1.00000","cases","7","","","false"
"GCC62418","GCC61866","1.00000","cases","1.00000","cases","8","","","false"
"GCC62418","GCC61868","1.00000","cases","1.00000","cases","9","","","false"
"GCC62418","GCC62303","1.00000","cases","1.00000","cases","10","","","false"
"GCC62418","GCC7956","2.00000","eaches","1.00000","cases","11","","","false"
"GCC62418","GCC8219","0.28570","eaches","1.00000","cases","12","","","false"
"GCC62422","GCC0500","0.04080","eaches","1.00000","cases","1","","","false"
"GCC62422","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62422","GCC3353","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62422","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC62422","GCC3957S","12.00000","eaches","1.00000","cases","5","","","false"
"GCC62422","GCC75901","0.28800","cases","1.00000","cases","6","","","false"
"GCC62426","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC62426","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62426","GCC3115N","12.00000","eaches","1.00000","cases","3","","","false"
"GCC62426","GCC3138","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62426","GCC3737","0.00240","eaches","1.00000","cases","5","","","false"
"GCC62426","GCC76010","0.28800","cases","1.00000","cases","6","","","false"
"GCC62426","GCC8285","0.04080","eaches","1.00000","cases","7","","","false"
"GCC62431","GCC0500","0.00440","eaches","1.00000","cases","1","","","false"
"GCC62431","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62431","GCC3737","0.00120","eaches","1.00000","cases","3","","","false"
"GCC62431","GCC4205","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62431","GCC6107","6.00000","eaches","1.00000","cases","5","","","false"
"GCC62431","GCC75996","0.12000","cases","1.00000","cases","6","","","false"
"GCC62431","GCC8285","0.01780","eaches","1.00000","cases","7","","","false"
"GCC62432","GCC0500","0.01020","eaches","1.00000","cases","1","","","false"
"GCC62432","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62432","GCC3138","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62432","GCC3737","0.00240","eaches","1.00000","cases","4","","","false"
"GCC62432","GCC6108","12.00000","eaches","1.00000","cases","5","","","false"
"GCC62432","GCC75996","0.28800","cases","1.00000","cases","6","","","false"
"GCC62432","GCC8285","0.04080","eaches","1.00000","cases","7","","","false"
"GCC62440","GCC0500","0.04000","eaches","1.00000","cases","1","","","false"
"GCC62440","GCC101633","35.00000","eaches","1.00000","cases","2","","","false"
"GCC62440","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62440","GCC3737","0.00700","eaches","1.00000","cases","4","","","false"
"GCC62440","GCC5597","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62440","GCC5613","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62440","GCC77074","0.70000","cases","1.00000","cases","7","","","false"
"GCC62441","GCC0500","0.04000","eaches","1.00000","cases","1","","","false"
"GCC62441","GCC102083","35.00000","eaches","1.00000","cases","2","","","false"
"GCC62441","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62441","GCC3737","0.00700","eaches","1.00000","cases","4","","","false"
"GCC62441","GCC5597","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62441","GCC5613","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62441","GCC70091","0.84000","cases","1.00000","cases","7","","","false"
"GCC62442","GCC0500","0.04000","eaches","1.00000","cases","1","","","false"
"GCC62442","GCC102507","35.00000","eaches","1.00000","cases","2","","","false"
"GCC62442","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62442","GCC3737","0.00700","eaches","1.00000","cases","4","","","false"
"GCC62442","GCC5597","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62442","GCC5613","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62442","GCC77083","0.70000","cases","1.00000","cases","7","","","false"
"GCC62443","GCC0500","0.04000","eaches","1.00000","cases","1","","","false"
"GCC62443","GCC102508","35.00000","eaches","1.00000","cases","2","","","false"
"GCC62443","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62443","GCC3737","0.00700","eaches","1.00000","cases","4","","","false"
"GCC62443","GCC5597","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62443","GCC5613","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62443","GCC76931","0.70000","cases","1.00000","cases","7","","","false"
"GCC62444","GCC0500","0.04000","eaches","1.00000","cases","1","","","false"
"GCC62444","GCC101635","35.00000","eaches","1.00000","cases","2","","","false"
"GCC62444","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62444","GCC3737","0.00700","eaches","1.00000","cases","4","","","false"
"GCC62444","GCC5597","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62444","GCC5613","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62444","GCC77076","0.70000","cases","1.00000","cases","7","","","false"
"GCC62447","GCC0500","0.01250","eaches","1.00000","cases","1","","","false"
"GCC62447","GCC100476","4.00000","eaches","1.00000","cases","2","","","false"
"GCC62447","GCC4338","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62447","GCC4340","2.00000","eaches","1.00000","cases","4","","","false"
"GCC62447","GCC4341","2.00000","eaches","1.00000","cases","5","","","false"
"GCC62447","GCC4342","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62447","GCC60721","0.83330","cases","1.00000","cases","7","","","false"
"GCC62447","GCC60764","0.66660","cases","1.00000","cases","8","","","false"
"GCC62447","GCC61175","0.83330","cases","1.00000","cases","9","","","false"
"GCC62447","GCC61526","0.66660","cases","1.00000","cases","10","","","false"
"GCC62447","GCC7956","1.00000","eaches","1.00000","cases","11","","","false"
"GCC62447","GCC8285","0.05000","eaches","1.00000","cases","12","","","false"
"GCC62455","GCC0500","0.20000","eaches","1.00000","cases","1","","","false"
"GCC62455","GCC4848","5.00000","eaches","1.00000","cases","2","","","false"
"GCC62455","GCC4852","4.00000","eaches","1.00000","cases","3","","","false"
"GCC62455","GCC5183","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62455","GCC5641","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62455","GCC5642","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62455","GCC5643","1.00000","eaches","1.00000","cases","7","","","false"
"GCC62455","GCC61857","4.16670","cases","1.00000","cases","8","","","false"
"GCC62455","GCC61862","3.33330","cases","1.00000","cases","9","","","false"
"GCC62455","GCC61864","5.83330","cases","1.00000","cases","10","","","false"
"GCC62455","GCC61866","4.16670","cases","1.00000","cases","11","","","false"
"GCC62455","GCC61868","3.33320","cases","1.00000","cases","12","","","false"
"GCC62455","GCC62179","2.08330","cases","1.00000","cases","13","","","false"
"GCC62456","GCC100107","1.00000","eaches","1.00000","cases","1","","","false"
"GCC62456","GCC101995","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62456","GCC102451","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62456","GCC2748","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62456","GCC3942","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62456","GCC3943","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62456","GCC3961","1.00000","eaches","1.00000","cases","7","","","false"
"GCC62456","GCC4643","1.00000","eaches","1.00000","cases","8","","","false"
"GCC62456","GCC4644","2.00000","eaches","1.00000","cases","9","","","false"
"GCC62456","GCC61826","2.00000","cases","1.00000","cases","10","","","false"
"GCC62456","GCC61827","3.00000","cases","1.00000","cases","11","","","false"
"GCC62456","GCC61829","1.00000","cases","1.00000","cases","12","","","false"
"GCC62456","GCC70852","2.00000","cases","1.00000","cases","13","","","false"
"GCC62456","GCC70859","3.00000","cases","1.00000","cases","14","","","false"
"GCC62456","GCC70863","3.00000","cases","1.00000","cases","15","","","false"
"GCC62456","GCC7988","1.00000","eaches","1.00000","cases","16","","","false"
"GCC62456","GCC8011","4.00000","eaches","1.00000","cases","17","","","false"
"GCC62456","GCC8013","1.00000","eaches","1.00000","cases","18","","","false"
"GCC62456","GCC8026","1.00000","eaches","1.00000","cases","19","","","false"
"GCC62458","GCC0500","0.00790","eaches","1.00000","cases","1","","","false"
"GCC62458","GCC100885","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62458","GCC1706","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62458","GCC7754","0.03170","eaches","1.00000","cases","4","","","false"
"GCC62459","GCC0500","0.00790","eaches","1.00000","cases","1","","","false"
"GCC62459","GCC100885","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62459","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62459","GCC7754","0.03170","eaches","1.00000","cases","4","","","false"
"GCC62462","GCC0500","0.27800","eaches","1.00000","cases","1","","","false"
"GCC62462","GCC101057","18.00000","eaches","1.00000","cases","2","","","false"
"GCC62462","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC62462","GCC3737","0.00360","eaches","1.00000","cases","4","","","false"
"GCC62462","GCC5656","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62462","GCC5657","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62462","GCC70077","0.13320","cases","1.00000","cases","7","","","false"
"GCC62462","GCC75839","0.25200","cases","1.00000","cases","8","","","false"
"GCC62462","GCC76010","0.25200","cases","1.00000","cases","9","","","false"
"GCC62463","GCC0500","0.27800","eaches","1.00000","cases","1","","","false"
"GCC62463","GCC100389","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62463","GCC100390","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62463","GCC102184","18.00000","eaches","1.00000","cases","4","","","false"
"GCC62463","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC62463","GCC3737","0.00360","eaches","1.00000","cases","6","","","false"
"GCC62463","GCC77074","0.21600","cases","1.00000","cases","7","","","false"
"GCC62463","GCC77075","0.18000","cases","1.00000","cases","8","","","false"
"GCC62463","GCC77076","0.18000","cases","1.00000","cases","9","","","false"
"GCC62482","GCC0500","1.00000","eaches","1.00000","cases","1","","","false"
"GCC62482","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62482","GCC2618","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62482","GCC3737","0.06100","eaches","1.00000","cases","4","","","false"
"GCC62482","GCC5282","240.00000","eaches","1.00000","cases","5","","","false"
"GCC62482","GCC5801","20.00000","eaches","1.00000","cases","6","","","false"
"GCC62482","GCC5860","4.00000","eaches","1.00000","cases","7","","","false"
"GCC62482","GCC75962","3.88800","cases","1.00000","cases","8","","","false"
"GCC62482","GCC75963","3.64800","cases","1.00000","cases","9","","","false"
"GCC62482","GCC75964","3.88800","cases","1.00000","cases","10","","","false"
"GCC62482","GCC75966","3.88800","cases","1.00000","cases","11","","","false"
"GCC62482","GCC7754","4.00000","eaches","1.00000","cases","12","","","false"
"GCC62489","GCC0500","0.02000","eaches","1.00000","cases","1","","","false"
"GCC62489","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62489","GCC5365","18.00000","eaches","1.00000","cases","3","","","false"
"GCC62489","GCC5791","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62489","GCC5802","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62489","GCC5803","1.00000","eaches","1.00000","cases","6","","","false"
"GCC62489","GCC70948","0.21600","cases","1.00000","cases","7","","","false"
"GCC62490","GCC0500","0.05560","eaches","1.00000","cases","1","","","false"
"GCC62490","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62490","GCC2618","0.05560","eaches","1.00000","cases","3","","","false"
"GCC62490","GCC5257","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62490","GCC5805","1.00000","eaches","1.00000","cases","5","","","false"
"GCC62490","GCC5810","12.00000","eaches","1.00000","cases","6","","","false"
"GCC62490","GCC75962","0.15960","cases","1.00000","cases","7","","","false"
"GCC62490","GCC75963","0.13680","cases","1.00000","cases","8","","","false"
"GCC62490","GCC75964","0.15960","cases","1.00000","cases","9","","","false"
"GCC62490","GCC75966","0.14880","cases","1.00000","cases","10","","","false"
"GCC62493","GCC0500","0.00440","eaches","1.00000","cases","1","","","false"
"GCC62493","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC62493","GCC3737","0.00120","eaches","1.00000","cases","3","","","false"
"GCC62493","GCC4205","1.00000","eaches","1.00000","cases","4","","","false"
"GCC62493","GCC5519","6.00000","eaches","1.00000","cases","5","","","false"
"GCC62493","GCC76123","0.10140","cases","1.00000","cases","6","","","false"
"GCC62496","GCC101356","1.00000","eaches","1.00000","cases","1","","","false"
"GCC62496","GCC1706","1.00000","eaches","1.00000","cases","2","","","false"
"GCC62496","GCC4430","1.00000","eaches","1.00000","cases","3","","","false"
"GCC62496","GCC73037","0.09440","cases","1.00000","cases","4","","","false"
"GCC62496","GCC8516","0.00250","eaches","1.00000","cases","5","","","false"
